#### EXPORT DONNEES METEO POUR "LAON (AISNE)" (LAT/LON: 49.564133/3.61989)
#### DONNEES PROVENANT DE WWW.HISTORIQUE-METEO.NET - UTILISATION LIBRE A CONDITION DE MENTIONNER LEUR PROVENANCE
#### DOC POUR LES WEATHER CODES : https://www.historique-meteo.net/weathercodes.txt
DATE,MAX_TEMPERATURE_C,MIN_TEMPERATURE_C,WINDSPEED_MAX_KMH,TEMPERATURE_MORNING_C,TEMPERATURE_NOON_C,TEMPERATURE_EVENING_C,PRECIP_TOTAL_DAY_MM,HUMIDITY_MAX_PERCENT,VISIBILITY_AVG_KM,PRESSURE_MAX_MB,CLOUDCOVER_AVG_PERCENT,HEATINDEX_MAX_C,DEWPOINT_MAX_C,WINDTEMP_MAX_C,WEATHER_CODE_MORNING,WEATHER_CODE_NOON,WEATHER_CODE_EVENING,TOTAL_SNOW_MM,UV_INDEX,SUNHOUR,OPINION
2009-06-10,18,12,15,12,18,12,16,98,5,1014,91.125,18,14,11,248,122,389,0,3,10.1,météo très défavorable
2009-06-11,18,12,23,12,16,15,9.1,92,8.25,1021,49.125,18,13,10,263,176,113,0,3,12.7,météo correcte
2009-06-12,20,11,10,11,20,18,0,78,10,1022,23.875,20,14,10,113,113,116,0,5,14.5,météo favorable
2009-06-13,24,14,6,14,22,24,0,86,8,1022,33.625,25,18,15,116,116,113,0,5,14.5,météo favorable
2009-06-14,23,17,10,17,23,21,7.3,83,7.75,1019,36.125,25,20,17,116,293,356,0,6,14.5,météo correcte
2009-06-15,18,14,8,14,17,16,4.2,95,5.375,1018,69.875,18,15,15,266,296,293,0,4,12.7,météo défavorable
2009-06-16,20,12,13,12,20,20,0.5,87,9.875,1025,26.625,20,14,10,113,116,113,0,4,13.6,météo favorable
2009-06-17,23,14,15,14,22,21,0,84,9,1025,17.375,25,16,13,113,116,116,0,5,14.5,météo favorable
2009-06-18,21,14,15,14,21,18,0.2,92,9.375,1019,20.5,21,14,14,116,113,113,0,5,14.5,météo favorable
2009-06-19,19,13,16,13,19,16,0,79,10,1023,16.5,19,9,11,113,113,113,0,5,14.5,météo favorable
2009-06-20,18,11,13,11,17,16,0.3,89,7.75,1023,50.875,18,10,11,116,116,116,0,4,12.7,météo favorable
2009-06-21,17,11,15,11,17,16,1.6,92,7.25,1024,60.125,17,13,10,122,116,176,0,4,12.7,météo correcte
2009-06-22,19,10,10,10,18,18,0,88,9,1027,21,19,11,9,113,119,113,0,5,13.6,météo correcte
